Tanggal|KODE EFEK|Nama Saham|HC MKBD|Keterangan
20260331|TIFA|KDB TIFA FINANCE Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TINS|TIMAH Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TIRA|TIRA AUSTENITE Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TIRT|TIRTA MAHAKAM RESOURCES Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TKIM|PABRIK KERTAS TJIWI KIMIA Tbk|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TLKM|TELKOM INDONESIA (PERSERO) Tbk|10|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TMAS|TEMAS Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TMPO|TEMPO INTI MEDIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TNCA|TRIMUDA NUANSA CITRA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TOBA|TBS ENERGI UTAMA Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TOPS|TOTALINDO EKA PERSADA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TOTL|TOTAL BANGUN PERSADA Tbk|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TOTO|SURYA TOTO INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TOWR|SARANA MENARA NUSANTARA Tbk|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TPIA|CHANDRA ASRI PACIFIC Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TPMA|TRANS POWER MARINE Tbk|25|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TRAM|TRADA ALAM MINERA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TRIL|TRIWIRA INSANLESTARI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TRIM|TRIMEGAH SEKURITAS INDONESIA Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TRIN|PERINTIS TRINITI PROPERTI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TRIO|TRIKOMSEL OKE Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TRIS|TRISULA INTERNATIONAL Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TRST|TRIAS SENTOSA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TRUK|GUNA TIMUR RAYA Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TRUS|TRUST FINANCE INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TSPC|TEMPO SCAN PACIFIC Tbk|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TUGU|ASURANSI TUGU PRATAMA INDONESIA Tbk|25|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|UCID|UNI-CHARM INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ULTJ|ULTRAJAYA MILK INDUSTRY AND TRADING COMPANY Tbk|10|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|UNIC|UNGGUL INDAH CAHAYA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|UNIT|CAHAYA PERMATA SEJAHTERA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|UNSP|BAKRIE SUMATERA PLANTATIONS Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|UNTR|UNITED TRACTORS Tbk|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|UNVR|UNILEVER INDONESIA Tbk|25|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|URBN|URBAN JAKARTA PROPERTINDO Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|VICO|VICTORIA INVESTAMA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|VINS|VICTORIA INSURANCE Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|VIVA|VISI MEDIA ASIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|VOKS|VOKSEL ELECTRIC Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|VRNA|MIZUHO LEASING INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|WAPO|WAHANA PRONATURAL Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|WEGE|WIJAYA KARYA BANGUNAN GEDUNG Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|WEHA|WEHA TRANSPORTASI INDONESIA Tbk|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|WICO|WICAKSANA OVERSEAS INTERNATIONAL Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|WIIM|WISMILAK INTI MAKMUR Tbk|35|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|WIKA|WIJAYA KARYA (PERSERO) Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|WINS|WINTERMAR OFFSHORE MARINE Tbk|35|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|WOMF|WAHANA OTTOMITRA MULTIARTHA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|WOOD|INTEGRA INDOCABINET Tbk|25|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|WOWS|GINTING JAYA ENERGI Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|WSBP|WASKITA BETON PRECAST Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|WSKT|WASKITA KARYA (PERSERO) Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|WTON|WIJAYA KARYA BETON Tbk|30|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|YELO|YELOOO INTEGRA DATANET Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|YPAS|YANAPRIMA HASTAPERSADA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|YULE|YULIE SEKURITAS INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ZBRA|DOSNI ROHA INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ZINC|KAPUAS PRIMA COAL Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ZONE|MEGA PERINTIS Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|EPAC|MEGALESTARI EPACK SENTOSARAYA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|UANG|PAKUAN Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|SOFA|BOSTON FURNITURE INDUSTRIES Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PGUN|PRADIKSI GUNATAMA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PPGL|PRIMA GLOBALINDO LOGISTIK Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TOYS|SUNINDO ADIPERSADA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|SGER|SUMBER GLOBAL ENERGY Tbk|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TRJA|TRANSKON JAYA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PNGO|PINAGO UTAMA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BBSI|KROM BANK INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|KMDS|KURNIAMITRA DUTA SENTOSA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|SCNP|SELARAS CITRA NUSANTARA PERKASA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PURI|PURI GLOBAL SUKSES Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|SOHO|SOHO GLOBAL HEALTH Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|HOMI|GRAND HOUSE MULIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ROCK|ROCKFIELDS PROPERTI INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ENZO|MORENZO ABADI PERKASA Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PLAN|PLANET PROPERINDO JAYA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PTDU|DJASA UBERSAKTI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ATAP|TRIMITRA PRAWARA GOLDLAND Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|VICI|VICTORIA CARE INDONESIA Tbk|35|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PMMP|PANCA MITRA MULTIPERDANA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|WIFI|SOLUSI SINERGI DIGITAL Tbk|35|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|FAPA|FAP AGRI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|DCII|DCI INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|DGNS|DIAGNOS LABORATORIUM UTAMA Tbk|35|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BANK|BANK ALADIN SYARIAH Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|UFOE|DAMAI SEJAHTERA ABADI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|WMUU|WIDODO MAKMUR UNGGAS Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|EDGE|INDOINTERNET Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|UNIQ|ULIMA NITRA Tbk|45|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BEBS|BERKAH BETON SADAYA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|SNLK|SUNTER LAKESIDE HOTEL Tbk|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ZYRX|ZYREXINDO MANDIRI BUANA Tbk|45|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|LFLO|IMAGO MULIA PERSADA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|FIMP|FIMPERKASA UTAMA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TAPG|TRIPUTRA AGRO PERSADA Tbk|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|NPGF|NUSA PALAPA GEMILANG Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|LUCY|LIMA DUA LIMA TIGA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|HOPE|HARAPAN DUTA PERTIWI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MGLV|PANCA ANUGRAH WISESA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|LABA|GREEN POWER GROUP Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TRUE|TRINITI DINAMIK Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ARCI|ARCHI INDONESIA Tbk|45|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MASB|BANK MULTIARTA SENTOSA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|IPAC|ERA GRAHAREALTY Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BMHS|BUNDAMEDIK Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|FLMC|FALMACO NONWOVEN INDUSTRI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|NICL|PAM MINERAL Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|UVCR|TRIMEGAH KARYA PRATAMA Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BUKA|BUKALAPAK.COM Tbk|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|HAIS|HASNUR INTERNASIONAL SHIPPING Tbk|25|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|OILS|INDO OIL PERKASA Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|GPSO|GEOPRIMA SOLUSI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MCOL|PRIMA ANDALAN MANDIRI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|CMNT|CEMINDO GEMILANG Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|GTSI|GTS INTERNASIONAL Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|RSGK|KEDOYA ADYARAYA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|RUNS|GLOBAL SUKSES SOLUSI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|SBMA|SURYA BIRU MURNI ACETYLENE Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|IDEA|IDEA INDONESIA AKADEMI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|KUAS|ACE OLDFIELDS Tbk|30|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BOBA|FORMOSA INGREDIENT FACTORY Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MTEL|DAYAMITRA TELEKOMUNIKASI Tbk|10|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BINO|PERMA PLASINDO Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|DEPO|CATURKARDA DEPO BANGUNAN Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|CMRY|CISARUA MOUNTAIN DAIRY Tbk|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TAYS|JAYA SWARASA AGUNG Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|WGSH|WIRA GLOBAL SOLUSI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|WMPP|WIDODO MAKMUR PERKASA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|RMKE|RMK ENERGY Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|AVIA|AVIA AVIAN Tbk|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|OBMD|OBM DRILCHEM Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|IPPE|INDO PURECO PRATAMA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|NASI|WAHANA INTI MAKMUR Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BSML|BINTANG SAMUDERA MANDIRI LINES Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|DRMA|DHARMA POLIMETAL Tbk|35|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ADMR|ADARO MINERALS INDONESIA Tbk|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|SEMA|SEMACOM INTEGRATED Tbk|35|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ASLC|AUTOPEDIA SUKSES LESTARI Tbk|40|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|NETV|MDTV MEDIA TECHNOLOGIES Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BAUT|MITRA ANGKASA SEJAHTERA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ENAK|CHAMP RESTO INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|NTBK|NUSATAMA BERKAH Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ADCP|ADHI COMMUTER PROPERTI Tbk|30|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|SMKM|SUMBER MAS KONSTRUKSI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|NANO|NANOTECH INDONESIA GLOBAL Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|STAA|SUMBER TANI AGUNG RESOURCES Tbk|30|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BIKE|SEPEDA BERSAMA INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|WIRG|WIR ASIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|SICO|SIGMA ENERGY COMPRESSINDO Tbk|45|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|GOTO|GOTO GOJEK TOKOPEDIA Tbk|30|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TLDN|TELADAN PRIMA AGRO Tbk|25|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MTMH|MURNI SADAR Tbk|35|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|WINR|WINNER NUSANTARA JAYA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|IBOS|INDO BOGA SUKSES Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|OLIV|OSCAR MITRA SUKSES SEJAHTERA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ASHA|CILACAP SAMUDERA FISHING INDUSTRY Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|SWID|SARASWANTI INDOLAND DEVELOPMENT Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ARKO|ARKORA HYDRO Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|CHEM|CHEMSTAR INDONESIA Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TRGU|CERESTAR INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|DEWI|DEWI SHRI FARMINDO Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|AXIO|TERA DATA INDONUSA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|KRYA|BANGUN KARYA PERKASA JAYA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|HATM|HABCO TRANS MARITIMA Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|RCCC|UTAMA RADAR CAHAYA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|GULA|AMAN AGRINDO Tbk|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|JARR|JHONLIN AGRO RAYA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|AMMS|AGUNG MENJANGAN MAS Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|RAFI|SARI KREASI BOGA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ELPI|PELAYARAN NASIONAL EKALYA PURNAMASARI Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|EURO|ESTEE GOLD FEET Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|KKES|KUSUMA KEMINDO SENTOSA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MORA|MORA TELEMATIKA INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BUAH|SEGAR KUMALA INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|KLIN|KLINKO KARYA IMAJI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TOOL|ROHARTINDO NUSANTARA LUAS Tbk|35|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|CRAB|TOBA SURIMI INDUSTRIES Tbk|25|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MEDS|HETZER MEDICAL INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|COAL|BLACK DIAMOND RESOURCES Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PRAY|FAMON AWAL BROS SEDAYA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|OMED|JAYAMAS MEDICA INDUSTRI Tbk|25|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BELI|GLOBAL DIGITAL NIAGA Tbk|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BSBK|WULANDARI BANGUN LAKSANA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MKTR|MENTHOBI KARYATAMA RAYA Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|CBUT|CITRA BORNEO UTAMA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PDPP|PRIMADAYA PLASTISINDO Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|KDTN|PURI SENTUL PERMAI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|KETR|KETROSDEN TRIASMITRA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ZATA|BERSAMA ZATTA JAYA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|NINE|TECHNO9 INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MMIX|MULTI MEDIKA INTERNASIONAL Tbk|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PADA|PERSONEL ALIH DAYA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ISAP|ISRA PRESISI INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|VTNY|VENTENY FORTUNA INTERNATIONAL Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BEER|JOBUBU JARUM MINAHASA Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|CBPE|CITRA BUANA PRASIDA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ELIT|DATA SINERGITAMA JAYA Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|SOUL|MITRA TIRTA BUWANA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|CBRE|CAKRA BUANA RESOURCES ENERGI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|SUNI|SUNINDO PRATAMA Tbk|30|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|WINE|HATTEN BALI Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BMBL|LAVENDER BINA CENDIKIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PEVE|PENTA VALENT Tbk|40|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|LAJU|JASA BERDIKARI LOGISTICS Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
